smiles,affinity
COc1ccc(C(=O)NCc2cc(Cl)ccc2-n2cncn2)cc1OC,-6.91
O=C(c1cccn2c(=O)[nH]nc12)C(c1ccccc1)N1CCN(c2ccc(-c3ccc(N4CC(Cn5cccn5)OC4=O)cc3)nn2)CC1,-11.14
CCOn1c(Sc2cc(C)cc(C)c2)c(CCO)c(=O)[nH]c1=O,-6.89
CN(CC(=O)NCCCN1CCCC1)S(=O)(=O)c1ccc(OC2CCOCC2)c(Cl)c1,-8.74
Nc1nc(-c2ccccc2)cn1N=Cc1ccc([N+](=O)[O-])o1,-7.9
Cc1cc(C)c(Nc2ccc(C(=O)NC3CCCNC3=O)cc2)c(-c2ccccc2)c1,-8.72
CCCc1cc(C(=O)N2CCCC(n3ccnc3C)C2)no1,-7.09
CC(C)(C)c1ccc(-c2nc(-c3ccco3)ccc2OCc2cccnc2)cc1,-7.99
OC(COc1ccccc1)Cn1cc[n+](Cc2ccc(F)cc2F)c1,-6.07
CC1(C)C(NC(=O)C(N)C(c2ccccc2)c2ccccc2)C1(C)O,-8.18
COc1ccc(C(=O)NC2CCC3(C2)NC(=O)Nc2ccccc23)cc1,-8.23
Oc1ccc(C2=NCCN2)cc1,-5.95
COc1cc2c(cc1Nc1nc(Nc3ccc(F)cc3)no1)C(=O)OC2,-8.12
Cc1ccc2cc(C#N)c(N3CCN(c4ccccc4)CC3)nc2c1,-9.17
COc1ccnc(C(=O)Nc2[nH]nc3c2CN(C(=O)NC2CCCC2)C3)c1,-8.21
CN1C(=O)C(=Nc2ccccc2O)C(=O)N(C)C1=O,-6.5
COC(=O)C1=C(C)N(Cc2ccccc2)C(=O)C(C(C#N)C2CC2)C1(C#N)C#N,-7.75
CN1CCC(c2n[nH]c3ccc(-n4cnc5cc(-c6ccc(Cl)cc6)ccc5c4=O)cc23)CC1,-9.06
CN1Cc2c(Cl)cc(Cl)cc2C(c2ccccc2)C1,-7.7
CSc1c(Cl)nc(-c2ccc(CC(N)C(=O)O)cc2)nc1N1CCOCC1,-8.48
CC(C)(N)Cc1cccc(C=C2C(=O)OC(C)(C)OC2=O)c1,-7.5
Cc1nn(-c2ccccc2)c2nc(S)c3c(c12)C(=O)CC3,-8.02
Cn1cc(-c2ccc3ncc(-c4ccc(-c5cc[nH]c(=O)c5)cc4)n3c2)cn1,-8.44
Fc1cccc2c1ccn2CC1CC1,-5.71
Cc1cnc(-c2ccccc2)n1CC1CC(O)CC(O)C1,-7.5
Cc1cc(C)cc(Cn2sc(C(=O)NCCC#N)c2C)c1,-7.21
O=C(NC1(c2noc(C3CC3)n2)CC1)c1c(F)cccc1F,-7.45
CC(C)(O)c1ccc(N2CCOCC2)c(F)c1O,-5.56
COc1ccccc1Oc1c(NS(=O)(=O)Cc2ccc(Cl)cc2)ncnc1OC,-7.65
CC1CCCC(=NNC(=O)Nc2ccccc2)C1,-7.41
COc1cc2nc(Nc3ccc(S(C)(=O)=O)cc3)nc(Nc3ccc(NC(=O)C(F)(F)F)cc3)c2cc1OC,-8.07
CC1(C)OC(=O)C(C#N)=C1c1ccc2c(c1)OCO2,-6.71
Fc1ccc2[nH]c(-c3cccs3)nc2c1,-5.68
CN=C(NC)NN=Cc1ccc(-c2cn3ccc(C)cc3[n+]2C)cc1,-6.9
Brc1cnc2[nH]c(CC3CCCCN3C3CCCCO3)nc2c1,-8.48
COc1ccccc1Cn1c(C)c([N+](=O)[O-])[nH]c1=O,-6.96
Cn1nc(C(=O)N2CCCCC2)c2c1CN(C(=O)C1(c3ccccc3)CC1)C2,-9.4
Cc1c(C(=O)N(C)Cc2ccccc2)oc2ccc(F)cc12,1.19
Fc1ccccc1-c1nnc(CNC(=S)NN=Cc2ccccn2)o1,-7.96
CCC(C)C(CN(CC(=O)NC(CCC(N)=O)C(=O)O)C(=O)O)NC(C)=O,-6.11
Nc1nc(NCc2cccnc2)ncc1C(=O)NCCN1CCOCC1,-6.73
CCn1cc(C#N)c2ncnc(N3CCN(C(=O)C(N)C(F)(F)F)CC3)c21,-5.98
CCN(C(=O)CSc1nccc(OC)n1)C1CCS(=O)(=O)C1,-6.92
O=C1c2cccc3cc([N+](=O)[O-])cc(c23)C(=O)N1CCCCN1CCN(CCCN2C(=O)c3cccc4cccc(c34)C2=O)CC1,-12.14
CC(C)CC(NC(=O)NC(C(N)=O)C(OC1OC(CO)C(O)C(O)C1O)C(O)C(O)C1OC(CO)C(O)C1O)C(O)C(O)CCCCCCCCCCCC(=O)O,-1.77
COc1nc(N(C)C)ncc1-c1nnc(C(C)Oc2ccc(C(=O)O)cc2F)o1,-7.41
CC1(C)COC(C(=O)NC(CC(=O)O)C(=O)CN(CC#N)CC(=O)O)C1,-6.05
Cc1c(C2=CC=C(N3CC(C(=O)O)NC(=O)C3Cc3ccccc3)C(C(=O)NO)C2)sc2ccn(C)c(=O)c12,-9.56
Cc1ccc(-c2nc3ccc(-c4nnc(-c5ccccc5)o4)cc3nc2NCCCN2CCOCC2)cc1,-9.0
O=c1oc2ccccc2cc1-c1cn2ccccc2n1,-7.25
CC(=O)N1CCN(CC(=O)NC2(c3cccc(F)c3)CCCC2)CC1,-8.18
CCC(C)CC(=C1C(=O)OC(C(C)C(C)C)C1=O)C(C)C(=O)O,-7.35
CCOc1nc2ccc3c(c2nc1O)CN(CCO)C3=O,-6.66
O=C(Cc1ccc(Br)cc1)NCCCN1CCC2(CC1)CNc1ccccc12,-8.48
CSC(=C(c1[nH]c2ccccc2c1[N+](=O)[O-])[N+](=O)[O-])S(=O)(=O)O,-7.92
Cc1nc(-c2ccccc2)c(-c2ccccc2)o1,-6.95
O=C(c1cccc(F)c1)c1cccn(C(=O)c2ccc(F)cc2)c1=O,-8.87
C=CCn1cc2c(=O)n(CN(C)C)nc-2c2cc(F)ccc21,-6.59
COc1ccc(OP(=O)(NC(C)C(=O)OCc2ccccc2)OCC2OC(O)C(NC(C)=O)C(OC(C)=O)C2OC(C)=O)cc1,-8.22
FC(F)(F)c1cccc(-c2nccnc2C2CN(c3ccc4ccccc4n3)C2)c1,-8.08
O=C1CC2(CCN(C(=O)CC(Cc3ccncc3)c3ccc(-c4ccsc4)cc3)C2)NN1,-9.35
Cc1nc2cc(N3CCCC3)c(Nc3ccccc3)cc2o1,-7.31
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCNC(=O)C(C)(C)C,-8.07
CC(=O)Nc1ccc(Sc2nc(=O)n(Cc3ccccc3)c(=O)n2CC(C)C)cc1,-8.59
COc1ccc2c(c1)N=C(N1CCN(C)CC1)c1ccccc1C2,-7.81
CCOC(=O)CCc1ccc(C(CC)(COc2cccc(CC3OC(=O)NC3=O)c2)c2ccccc2)cc1,-8.84
CN(CCCNC(=O)c1ccc(Cl)c2c(S(=O)(=O)Nc3cccnc3)cccc12)CCCNC(=O)c1cccc2cc3cc(C(=O)O)c(O)cc3nc12,-8.77
N=C(N)Nc1ccc(C(=O)NCC(NC(=O)C(N)Cc2ccccc2)C(=O)O)cc1,-8.33
O=C(CSc1nc2ccccc2c(=O)n1-c1ccc(F)cc1F)NN=Cc1ccc(Br)s1,-8.34
CCc1nc(C)cc(C(=O)Nc2cccc(S(=O)(=O)C(F)F)c2)n1,-7.27
Cc1nc2ccccc2n2cccc12,-6.45
CC1(NCc2cnc(N)cn2)CC2COC2(CC(F)F)C1,-6.58
Nc1cnc2cc(N3CCNCC3)c(F)cc2c1,-6.87
CCOP(=O)(OCC)C(Cc1ccc(OC)cc1)N(C)C,-5.85
Cc1c(N)c(O)nc(O)c1C#N,-6.15
CC(=O)OC1C(N=[N+]=[N-])CC2C3CC(O)C4CC(OS(=O)(=O)O)CCC4(C)C3CCC21C,-9.35
O=C(O)CCc1cc(Cc2ccsc2)cc(OC23CC4CC(CC(C4)C2)C3)c1,-9.61
NC(=O)c1ccc(C(=O)OCc2ccccn2)cc1,-7.32
Cc1ccc(C(C)NC(=O)Cn2nnc3c2C(C#N)C(C)(Cl)C(Cl)=C3Cl)cc1F,-8.25
Cn1cnc2ncn(CC(=O)Nc3cnc4ccc(F)c(I)c4c3)c(=O)c21,-7.99
Cc1cc(NC(=O)c2ccc(Cc3ccccc3)o2)no1,-7.48
Cc1ccc(N2CCn3c2[n+](CC(=O)c2ccc(-c4ccccc4)cc2)c2ccccc23)cc1,-9.13
COC(=O)c1cc2cc(OCC(F)(F)F)cc(C)c2[nH]1,-5.93
Cc1cc2nnc(C(O)c3ccccc3)n2[nH]c1=O,-7.33
COc1cc(O)c(C(=O)C(C)c2ccc(O)cc2)cc1O,-7.04
Cc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCC3)cc2)nc1,-8.66
COc1ccc(OC(F)(F)F)cc1-c1cc(C(=O)NN=Cc2ccc3ccccc3c2)n[nH]1,-7.79
O=c1ccn(Cc2cn(Cc3ccccc3)nn2)c2c(-c3cccc(Oc4ccccc4)c3)[nH]c(=O)n12,-9.57
CCCN(CCC)C(=O)c1cccc(C(=O)c2c(C)c(OCC)c(OC)c(OC)c2O)c1,-8.13
CC(C)(N)Cc1cc(C(F)(F)F)ccc1C(F)(F)F,-5.57
O=C(Cn1c(-c2cc(Br)ccc2Cl)nc2ccccc21)N1CCN(CC(F)(F)F)CC1,-7.96
O=C(Cc1cnc[nH]1)NC1CCn2cc(-c3occc3C3CC3)nc2C1,-7.84
COc1c(N2CC(CO)OCC2C)c(C)cc2c(=O)c(C(=O)O)cn(Cc3ccc[nH]3)c12,-8.0
Cc1onc(-c2ccccc2Cl)c1C(=O)NCc1ccccc1Cl,-8.94
Cc1ccc(-c2nc(C(=O)Nc3cc4[nH]c(=O)cnc4[nH]3)co2)cc1,-7.12
COc1ccc(-c2cc3n(n2)CCC(=O)N3Cc2ccc(Cl)cc2Cl)cc1,-8.14
COC1CN(C)CN(C(=O)c2cc3c(NCC(F)F)nc(N)nc3s2)C1,-6.52
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3COC(C)(C)C3)SC12,-7.05
CC(=O)c1ccc(OCc2cccc(F)c2)cc1,-6.45
COc1ccccc1C(=O)n1nc(-c2cccnc2)nc1N,-7.2
NC(Cn1ccc(=O)n(CCCc2ccccc2)c1=O)C(=O)O,-6.79
COCc1nc(C#N)c(N(C)C)n1C,-4.95
Nc1ccc(C(=O)C=Cc2ccncc2)cc1,-6.93
C=C(C)C1CC(=O)C2(C)C3CC(=O)OC(C(C)C(=O)C(C)CC)C3=CCC2C1OC(=O)CBr,-8.74
O=CN(O)CCCCCNC(=O)C1C(C(=O)NC(CCC(=O)O)C(=O)O)C2C(=O)N(Cc3ccccc3)C(=O)C12,-6.65
CCOC(=O)c1ccc(NC(=O)c2c(N)n(C)c(=O)[nH]c2=O)cc1,-6.18
O=C(CN1C(=O)NC2(CCCCC2)C1=O)NCc1ccc(F)cc1,-7.31
Cc1oc2c(C)nnc(N3CCCCC3)c2c1C,-6.81
Oc1ccc(C2=NCCN2)cc1-n1cc(-c2ccccc2-n2cnnn2)nn1,-9.86
CCNC(=O)C1CC(NC(=O)c2cc(OC)c(OC)c(OC)c2)CN1CC,-6.5
NC(=O)c1ccc(C(=O)Nc2ccc(C3CNCCO3)cc2)cc1,-8.32
O=S(=O)(NC=Cc1ccccc1O)c1ccc(C(F)(F)F)cc1,-7.05
BrCc1cc2ccccc2s1,-5.64
C=CCN(C(=O)c1cc(C(=O)Nc2scnc2C(N)=O)c(C)s1)c1ccccc1,-9.1
Cc1cccc(CN2C(C)C(C)C(c3ccc(-c4cccc(F)c4)cc3)C2(C)C)n1,-8.63
Cc1ccc(CS(=O)(=O)N2CC(NC(=O)C3CCC3)C(C)C2=O)cc1,-8.42
Cc1ccc(-c2csc3cc(C(N)=O)cn23)cc1,-7.4
Cc1cc(-c2ccnnc2)cc2sc(C(N)=O)nc12,-7.88
Cc1c(C(=O)N2CC(N3CCC(F)C3)C2)cnn1-c1nn2cccc2c(=O)[nH]1,-7.31
NCC(=O)NC(CC(=O)O)C(=O)O,-5.5
Cc1cc(C(N)=O)ccc1-n1c(CCC(=O)O)ccc1-c1ccc(-c2ccccc2)cc1,-9.7
Cc1ccc(C2C(C#N)=C(N)Nc3nc(Sc4ccccc4)nn32)cc1,-8.97
Cc1cc(N2CCN(C)CC2)nc2ccc(NC(=O)CCC(=O)N(C)C)cc12,-7.26
Cc1nc2c(cc1-c1ccccc1)C(=O)N(C)c1ccccc1S2,-8.31
CC(C)(C)c1cc(I)c2oc(C(=O)O)cc(=O)c2c1,-6.74
CNc1ccc(C(=O)N2CCC(N3CCC(F)(F)C3)CC2)cc1,-6.81
CC(=O)N(c1ccc(O)cc1)c1nc(-c2ccc3c(c2)OCCO3)cs1,-7.72
CN(C)C(=O)CN1CC2Oc3ncccc3C(=O)N(C)C2C1,-6.91
Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)N(Cc1nc(-c3ccc(C(F)(F)F)cc3)no1)C(=O)C2,-9.48
Brc1cc(Br)c2nc(Sc3cccnc3)[nH]c2c1,-7.78
N#Cc1c(N)c(Cc2ccc(Cl)c(Cl)c2)c[nH]c1=O,-6.93
Cc1ccc(C)c(-c2ccc3c(c2)C2C(CCN(C(=O)C=Cc4ccc(O)c(O)c4)C2(C)C)O3)c1,-9.7
Cc1ccc2oc(-c3ccc(F)cc3)c(CNCC(N)C(=O)O)c2c1,-8.12
Cc1ccc(C2CC(Sc3ccccc3)C(C(=O)O)CN2)cc1,-8.22
CC(NC(=O)c1cc(-c2ccoc2)cs1)C(=O)O,-6.8
C=CCSc1ccc2c3c(cccc13)C(=O)N2C,-7.16
Cc1cn(Cc2ccc(Cl)cc2)c(=O)nc1N,-6.54
Fc1cc(Cl)cc(CN2CCC3(CC2)CN(CCc2ccno2)C3)c1,-8.65
CC(=O)Nc1ccc2c(c1)oc1cc(C(=O)N3CCc4ccccc4C3)ccc12,-9.71
Nc1c(-c2cccc(-c3c(Cc4ccccc4)cnc4c(C(F)(F)F)cccc34)c2)ccc(F)c1F,-9.47
Cc1oc(C(Nc2ccc(Cl)cc2)=C(C#N)S#N)c(C)c1Cl,-7.58
Cc1nc(C2CC2c2nc3ccccc3s2)cc(C(C)(C)CC(C)(C)C)n1,-8.41
O=C(O)CC1(NS(=O)(=O)c2cccc(C(=O)Nc3ccc(C(F)(F)F)cc3)c2)CCC1,-9.24
COc1cccc(CNc2nc3cc(OC)c(Cl)cc3c3nc(-c4ccccc4)nn23)c1,-8.57
O=c1oc2ccc(Cl)cc2c2c1ncn2Cc1cccc(F)c1,-8.62
Cc1cc(C)c(-c2ccccc2)c(OCCOC2CC2)c1,-7.07
N#Cc1csc(CN2CC(F)Cc3c(Cl)cccc32)c1,-7.35
Cc1ccc(S(=O)(=O)C(F)(F)F)cc1,-5.53
COc1cc(Cl)c(OC)c(C(=O)NC2(C)CC(=O)c3c(OC)cc4[nH]c(=O)c(OC(C)=O)nc4c3O2)c1F,-7.81
CCC(=O)Nc1sc2c(c1C#N)CC(C)(C)N(C)C2,-6.87
O=C(CNC(=O)c1ccc2c(c1)c(=O)n(CCO)c1ccccc21)Nc1ccc2c(c1)OCCO2,-8.85
C=C1CC(O)C(Cc2ccc(O)cc2)(C(=O)C=Cc2ccc(O)cc2)C1,-9.95
Cc1cccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)c1,-7.87
Nc1c(-c2ccccc2)nnn1-c1cc(C2CC2)ncn1,-7.35
Nc1nc2oc3ccccc3c(=O)c2c(=O)[nH]1,-6.49
O=C(Nc1ccccc1-c1nc(C2(c3ccccc3)CC2)no1)C(F)(F)F,-8.19
Cc1csc(C(C#N)=C2N=C(c3ccc[nH]3)CC2=O)c1,-7.42
S=C(Cl)c1ccncc1,-5.0
Cc1cc(NC(Cc2cccc(C(F)(F)F)c2)C(=O)Nc2ccccc2)nc(N(C)C)n1,-7.65
c1ccc(-n2nccc2-c2nncn2CC2CCCO2)cc1,-7.52
CCC(C)c1ccc(-c2cc3c(cc2F)n(C)c(=O)n3C)cc1,-7.37
O=c1oc2ccccc2c(O)c1CCc1ccccc1,-7.12
COc1cc(O)c(-c2ccc(O)c(C(C)=O)c2)cc1-c1ccccc1,-7.44
O=C1c2ccccc2-c2nc(-c3ccccc3)cnc21,-7.68
COc1cccc(OCC(O)CN2CCC(O)C2)c1,-6.28
Nc1c(C(=O)O)sc2c(Cl)cc(Cl)c(Cl)c12,-7.25
Cc1cc(N2CCC(N3CCNCC3)CC2)c2c(N3CCc4ccccc4C3)ncnc2n1,-9.22
Cc1c(N2CC3CCCN(C(=O)C45CC6CCC(C6)C4C5)C32)c(F)cn2c(=O)c(C(=O)O)cc(C3CC3)c12,-9.53
Cc1oc(-c2ccc(C(C)(C)C)cc2)nc1C(=O)NNC(=O)c1ccc(Cl)cc1,-7.98
CC(Nc1cc(C(F)(F)F)c(C#N)nc1C(F)(F)F)c1ccc(C(=O)NCC(=O)O)cc1,-6.19
Cc1cnc(-n2ccc(-c3ncccn3)c2)cn1,-6.31
COc1ccc(OC)c2c1CC1CC(C)=[N+]2C1,-5.94
O=C(Cn1nnc(-c2ccccc2Br)n1)NCc1ccc(F)cc1,-8.39
Oc1ccc(-c2ccc3ccccc3n2)cc1,-7.2
O=C(O)c1ccc2nc3c(F)cccc3c(=O)n2c1,-6.88
CC(C)(C)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)c3ccccc3)cc1Cl)C2,-8.73
CN(C)C(=O)N1CCc2nc(C(=O)NC3CCC(=O)N(C)C3=O)sc2C1,-7.05
Cc1ccc(-n2c(C)ccc2C)c(C(=O)c2cccc(-c3ccc[nH]3)c2)c1,-8.6
Cc1ccc(-c2ccc3c(c2)CC(NS(=O)(=O)C(F)(F)F)C(C(=O)O)N3)cc1,-7.98
O=S(=O)(NC1CCC(Oc2ncccc2F)CC1)C(F)(F)F,-6.51
Cc1cccc(-c2c(Br)cc3c(c2Br)CC(C(=O)O)NC3=O)c1,-8.81
Cc1onc(-c2ccccc2)c1-c1csc(C2CC2)n1,-8.02
CCc1cc(N)c2cc(NC(=O)c3ccc(-c4ccc(Cl)c(OC)c4)cc3)ccc2n1,-9.54
Cc1nnc(C(C)C)n1C1CC2CCCC(C1)N2CC(=O)N(C)C,-7.8
CNC(=O)c1csc2c(SCC(=O)NC(=O)Nc3ccc(-c4ccccc4)cc3)nc(C#N)c(C#N)c12,-9.0
Nc1nc(C(=O)NCc2ccnc3ccccc23)c2c(F)c[nH]c2n1,-8.08
NC(=O)c1ccccc1CNc1ccc(S(N)(=O)=O)cc1,-8.4
O=C(c1c(-c2ccccc2)nc2ccc(I)cn12)N1CCc2c([nH]c3ccccc23)C1,-9.74
N#Cc1c(-c2cccs2)nc(-n2cc(C(=O)N3CCOCC3)cn2)[nH]c1=O,-7.98
CC(C)(c1cc(-c2ccc(F)cc2)cc(-c2ccc(S(C)(=O)=O)cc2)c1)C(F)(F)F,-8.24
c1ccc(-c2ccc3c(Nc4ccc5ncsc5c4)ncnc3c2)cc1,-9.13
Cc1ccc(C2CC2P(=O)(O)c2ccccc2)cc1,-8.04
Brc1ccc2nc(-c3ccccc3)ccc2c1,-7.37
c1ccc2c(Nc3cc4ccoc4c(N4CCOCC4)n3)c[nH]c2c1,-8.79
Cc1c(C(=O)OC2CCCCC2)oc2c1C(=O)CC(C)(C)C2,-8.39
CC(C)(C)c1ccc(C(=O)NC(=O)c2ccc(Cl)cc2Cl)cc1,-7.78
Cc1cc(-c2noc(-c3cscn3)n2)ccc1CC(=O)O,-7.16
O=C(Nc1nnc(-c2cccc(C(F)(F)F)c2)s1)c1ccco1,-6.39
Cc1cc(-n2ccnc2)cn2c(C)c(-c3ccccc3)cc12,-7.67
CC(=O)c1cccc(Nc2ccnc(N3CC(C)OC(C)C3)n2)c1,-7.77
O=S(=O)(c1ccc2[nH]cc(Cc3cnccn3)c2c1)N1CCOCC1,-8.65
Nc1ncnc2c1ncn2Cc1ccccc1,-6.14
O=C(c1ccco1)c1c(-c2ccc(Cl)cc2)n[nH]c1-c1ccccc1,-8.18
O=C(CNC(=O)C(F)(F)C(Br)Br)N1CCCCC1,-6.25
CC(=O)Nc1ccc(Oc2ccc(OC(F)(F)F)c(Cl)c2)cc1,-6.48
Cc1ccc(S(=O)(=O)NN=Cc2ccc3ncccc3c2)cn1,-7.99
Cc1c(C(=O)N2CC3(CC3)C2)c(-c2ccc3nnn(C)c3c2)nn1C,-8.4
c1cncc(C2CN3CCCC3c3cc(Oc4cnccn4)ccc32)c1,-8.31
O=S(=O)(c1cccc(O)c1)c1cccc2c1CN(c1cc(C(F)(F)F)cc(C(F)(F)F)n1)CC2,-9.5
Nc1cccc(-c2cn3c(-c4cccc(C(=O)N5CCC(N)C5)c4)cnc3cn2)c1,-8.79
CC(N=c1c(O)c(O)c1=Nc1ccc(Cl)c(F)c1)C(=O)O,-6.01
Cc1cc(C(=O)N2CCCC(n3nc(C(N)=O)c(Cl)c3Cl)C2)no1,-8.06
Cc1ccc(-c2nnn(CC(=N)NO)n2)cc1,-7.08
CC(C)(C)c1ccc(-c2ccccc2)c(OCC(O)CN2CCCCC2)c1,-7.88
O=C(Nc1cn(CC(=O)N2CC3(CCCC3)C2)nc1-c1cc(Cl)ccc1OC(F)F)c1cc2[nH]ccc2cn1,-9.98
CCC(C)(C)NC(=O)C(OCc1ccccc1)c1cnc2ccccc2c1,-8.1
CSc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,-7.64
Cc1oc(-c2ccco2)nc1C(=O)N(C)c1c(Cl)cc(-n2nncc2-c2ccccc2)cc1Cl,-9.4
Cc1cc(Br)ccc1OCn1ccc2nonc21,-7.93
O=S(=O)(Cc1cc(-c2ccccc2)n[nH]1)c1ccc(-c2ccccc2)cc1,-9.45
COc1ccc(C(=O)N2CCC3(CC2)CC(=O)c2ccc(-c4cnco4)c(O)c2C3)cc1,-7.49
COc1ccc2c(c1)[n+]([O-])c(NCCN1CCCC1=O)n[n+]2[O-],-6.45
Cc1nn(-c2ccccc2)c(-n2ccnc2)c1-c1cc(-c2ccc(OC(C)(C)C)c3ccccc23)nc(N)n1,-8.65
CN(C)c1ccc(C2CC(=O)C=C(Nc3ccc(Cl)cc3)C2)cc1,-8.15
CC(Nc1cccc(OC(F)(F)C(F)F)c1)C(N)=O,-5.67
Cc1[nH]n(-c2cc(C(F)(F)F)ccc2C(F)(F)F)c(=O)c1-c1ccc2ncccc2c1,-7.87
Cc1ccc(-c2cn(C)c3c(Br)cccc3c2=O)s1,-7.65
NCc1cc(OCc2cccc(-c3cccc(CNCc4cccc(C(=O)NCC5CC5)c4)c3)n2)ccn1,-8.63
CN1Cc2cc(-c3ccc(-c4cccc(C#N)c4)s3)ccc2C1=O,-8.97
O=C(Nc1ccc(C(F)(F)F)c2nonc12)c1csnn1,-7.2
O=C1CN(C2CCN(C(=O)Cc3nc4ccccc4s3)CC2)C(=O)N1,-8.65
Cc1cc(CN2CCN(CC(=O)N3CCc4ccc(C(F)(F)F)cc4C3)C(C)C2)oc1-c1ccc(C(C)(C)C)cc1,-8.9
Cc1nc(C2CCC3C4CC=C5CC(O)CCC5(C)C4CCC23C)sc1C,-8.63
Cc1cc(Nc2nc(-c3ccccc3C(C)(C)C)nc3ccc(OCCO)cc23)c(Cl)c(C)c1-c1ccccc1,-10.27
CC(Nc1cc(C(C)(C)C)nc(-c2ccncc2)n1)c1nnc(-c2ccccc2)o1,-10.48
Cc1ccc(-c2nc3ccc(C)cc3c(-c3ccccc3)c2-c2ccc(OCCN(C)C)cc2)cc1,-9.44
NC(=S)c1cccc(-c2cn(CC3C(c4ccccc4)C4C(=O)c5ccc(O)cc5C(=O)N34)cn2)c1,-9.49
Cc1cnc(-c2cc(N3CCn4cc(C(=O)O)cc4C3)nc(N3CC(O)C3)n2)s1,-7.84
COc1c(C(C)(C)C)cc(S(=O)(=O)Nc2ccccc2C)cc1C(F)(F)F,-7.33
CC(C)(C)c1nc(-c2nccs2)c[nH]1,-5.68
CC(C)(C)c1ccc(C(=O)Nc2cccc(OCc3ccccc3)c2)cc1,-8.26
Cc1cc(Nc2cc(Cl)cc3nc(-c4nnc[nH]4)cn23)ccn1,-8.41
Cc1cc(NC(=O)c2cccc3[nH]c(-c4ccc(F)cc4)nc23)c([N+](=O)[O-])n1-c1ccc(Br)cc1,-8.6
O=c1[nH]c(=O)n(Cc2ccccc2-n2ccc(-c3cccc(-c4cncnc4)c3)n2)cc1Br,-9.21
O=C(Nc1ccc(-c2ccco2)cc1-c1ccc(Cl)c(Cl)c1)c1cc(Br)cc(Br)c1,-9.93
Cc1ccccc1CNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,-9.45
CC(C)(C)N1CC(c2nc3ccccc3nc2O)CC1=NO,-7.48
CC(C)(C(=O)NCc1ccc(Cl)cc1)C1CC1,-7.01
O=S(=O)(Nc1ccccc1N1CCOCC1)c1ccc(-n2cccc2)nc1,-7.42
CC(C)Cc1ccc(-c2noc(C(C)(O)C(F)(F)F)n2)cc1,-6.41
c1cc(-c2ccc3[nH]cc(-c4cncc(NC5CCCC5)n4)c3c2)sn1,-8.76
c1ccc2c(c1)ccc[n+]2CCCCNCC1CC1,-7.44
Cc1cc(C=C2C(=O)NC(=O)N(c3ccc(C(C)CC(=O)O)cc3)C2=O)cc(C)c1O,-9.15
Cc1nn(C(C)c2ccc(F)c(F)c2)c(C)c1CC(=O)NCc1c(Br)cc2c(C(F)(F)F)n[nH]c2c1C,-8.39
O=c1[nH]c(=O)n(C2C[S+](CC(O)C(O)C(O)CO)C(CO)O2)cc1Br,-7.3
CC(c1ccc(-c2ccc(N)nc2)cc1)N(C)C,-6.44
CC(c1ccc(F)cc1)N1CC2(CCN(C(=O)C3(C#N)CC3)C2)c2ccccc21,-8.41
Cc1ccc(S(=O)(=O)N(Cc2ccccc2C)C2CC2)cc1,-8.23
Nc1cc(C(O)c2ccco2)c(N)nc1-c1ccccc1,-6.04
Nc1ncc(-c2cc(N3CC4CC3CO4)nc(N3CCC4(CC(O)C4)C3)n2)cc1C(F)(F)F,-8.68
O=C(c1ccc(OC(F)(F)F)cc1)N1CC(O)C1,-5.28
CN(C)C(=O)c1cccc(-c2ccc3cc(OCc4ccc(-c5ccccc5)cc4)c(N)nc3c2)c1,-9.56
OC(Cc1ccc(Br)cc1)CN1CCC(c2ccccc2)C1,-9.3
CNc1ccc(Br)cc1C(=O)O,-6.32
Cc1c(-c2nnc(-c3ccccc3)o2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,-9.09
CN(C)c1cccc(-n2ncc(=O)[nH]c2=O)c1,-7.1
Cc1nc2ccc(Cl)cc2c(=O)n1-c1nnc(C2CC2)o1,-7.41
CC(Oc1cc(Cl)c(Cl)c2[nH]ccc12)c1c[nH]cn1,-7.17
N#Cc1c(-c2ccccc2)nc(NC2CCCCC2)[nH]c1=O,-7.85
Cc1ccc(C2(C)CC(C)(C)N(C)C(c3ccccc3)C2C)cc1,-8.23
CCc1sc(Cl)c2c1C(=N)N(CC)C2=O,-6.5
Cc1cc(CCC(=O)N(C)C)ccc1-c1cn(-c2ccc(-n3ccc(=O)cc3)cc2C)nn1,-10.35
O=C(c1ccc(O)cc1)N1CCC(C2CCCCC2)C1,-8.54
NC(=O)c1ccc(CC(NC(=O)c2c(Cl)cc3c(c2Cl)C(=O)C=CC3=O)c2csc(N)n2)cc1,-10.28
Cc1cc(C)cc(NC(=S)N(CCc2ccncc2)C2CC2)c1,-7.36
c1ccc(-c2nc(-c3cncc4ccccc34)cs2)nc1,-7.82
Oc1ccc2cc(-c3coc4cc(-c5ccc6cn[nH]c6c5)ccc34)cnc2c1,-8.45
